"id","payment_intent_id","fraud_score","decision","block_reason","device_id","ip_address","geolocation","velocity_flag","bin_flag","blacklist_hit","evaluated_at"
"d923488b-5d23-4172-bf6d-6f6a665fca85","d024f7a9-1373-4eb9-ba61-62aa68ce17de",59,"allow","","7a7547a9-c947-4d7e-9f18-8e08327e498c","108.187.109.99","53.4417805,89.047801","false","false","false","2025-02-06 05:54:29 UTC"
"000ef8ad-9a29-4ed4-92cd-647ce0ebace6","559f0f42-2d65-43ac-9d74-1115fdb8b9bf",11,"allow","","8c22f3c5-dc5d-4453-8c3b-d0a3fa91ef37","72.43.85.174","68.321088,-107.831941","false","false","false","2025-02-05 04:44:10 UTC"
"860f7c81-cd43-4f3a-858d-4916f8b0dcfe","e59cc084-46b6-4a82-a4d4-a24d2f742837",4,"allow","","ba7cf372-c351-4410-84d8-5a8a430c7970","45.15.160.79","-30.930285,-179.671784","false","false","false","2025-02-09 11:21:38 UTC"
"e94a385d-fca3-4acd-9bdd-b7d70d0113a0","2beff8d4-0e5b-4e81-b455-c1a1f272e058",84,"allow","","80579c8d-d8c3-4915-b7c5-7916d07d47ea","96.248.236.144","46.9197465,-120.563465","true","false","false","2025-01-02 17:51:22 UTC"
"bbe2fcd4-d9f8-499c-a58c-06c1ee861df4","30cef61e-aed9-445f-ac95-4f8baa38cd50",5,"allow","","6f30a95d-eecc-4796-b11d-831eb3c72b67","56.87.34.176","38.4751485,142.688154","false","false","false","2025-01-19 16:44:22 UTC"
"ba862e2c-f236-4693-a99f-8d3fd9fd874e","02ea24f4-8dcf-4057-ad88-9bf869922487",45,"allow","","8f576396-28c9-4a29-a1ae-b05dfa097a5e","61.90.41.236","5.599843,166.827613","false","false","false","2025-02-21 07:25:14 UTC"
"7104f2ff-3f2e-4cd8-b69c-24f835ec2b35","c1f66acd-0626-43bc-a8d2-e3136a8a771c",80,"allow","","72ea1ab9-0adb-4e2b-90bd-12611423df27","26.140.7.177","-54.255941,0.864427","false","false","false","2025-02-22 15:50:36 UTC"
"c61b3dfc-afe3-4909-867a-363ca74f90b5","fc43088b-7d96-465b-a084-f77ec09b496b",23,"allow","","016a433d-10bb-4b63-80d5-703631f3f694","158.213.118.214","83.9030335,-115.406647","false","false","false","2025-02-25 07:49:06 UTC"
"ca86d40f-b9cb-4d79-bd24-5d6a449fcf5e","a4f23552-f64b-46dd-86a3-7ef0595d825b",59,"allow","","6c2ceb4b-f796-455b-ad32-14e6508f3f51","160.130.175.39","48.7757835,19.638411","false","false","false","2025-02-23 09:31:11 UTC"
"2ee4efbf-140f-40c4-9522-906c9d7b74a8","8098fdfe-5b49-437e-b639-fb0fa4b8516f",49,"allow","","85e1c355-7d42-4313-85d9-50f9440ee9ab","117.210.166.232","-34.794072,144.952842","false","false","false","2025-01-31 15:58:48 UTC"
"8c8fd543-4504-446e-b4b0-347528a03a6c","71a3c1e0-a844-4948-a0ef-f1450df65469",40,"allow","","65c0289b-1737-474a-be82-8d863f5c54f5","112.98.23.197","-24.309484,-20.243906","false","false","false","2025-02-09 13:29:08 UTC"
"b1106b33-b698-4d3f-8aae-93ab72f28034","c18c5489-b718-4322-9250-46079d906db6",95,"block","velocity","935162fa-8af3-4500-a17f-9e66d225ca54","75.214.166.117","73.240198,88.115759","true","false","false","2025-02-17 04:29:52 UTC"
"dfc3671c-4806-4b18-9058-b1c5181f0906","51397688-1f41-4c94-a04d-21baef7602d1",83,"allow","","813fa07f-3f1e-4b08-9496-6703c41d2a73","111.255.206.20","-69.188792,-2.502157","true","false","false","2025-01-29 23:58:45 UTC"
"b1e25f90-b04b-4692-9f55-a9482a608453","b9fc9537-c86c-4eb0-a9e9-c2304c5b81b0",77,"allow","","bda6468e-94eb-49db-b486-68ee7523c51a","156.250.29.123","-38.603606,145.474339","false","false","false","2025-01-10 13:55:06 UTC"
"73ba34b6-ce36-4dfc-8eef-7f41806e3743","a217697b-b09e-45eb-a758-da053abf3e28",35,"allow","","a433ef85-ad65-4a3d-96df-5f1b92ce65fb","80.240.156.181","-36.1152555,176.805511","false","false","false","2025-02-11 08:34:15 UTC"
"7a74556a-60a5-4267-8cc8-2d8676ea41c1","c819c9a5-4855-41ae-992d-7f68ea597a21",43,"allow","","301557f6-8ffc-463e-9cbb-a3aff2ca2630","211.250.142.227","4.258674,67.725938","false","true","false","2025-02-12 05:11:45 UTC"
"e42d8dd2-fd69-4763-915c-5a47295285e3","d270f781-5b23-434c-b821-7f67219ce287",71,"allow","","5371a088-e770-4f64-959e-6570cc66b6c7","184.46.194.130","-17.2557585,95.923132","false","false","false","2025-01-01 09:24:01 UTC"
"d2f9f965-2ff8-4fb6-b1cb-62ea5c7db884","d3e436b0-9e03-437c-a4f2-833f331ce9a4",9,"allow","","b3fd996f-707a-497c-91ec-ebcd7ff2ec66","60.205.124.132","28.6211375,106.397318","false","false","false","2025-01-16 05:55:25 UTC"
"d32ec785-c7d7-4d98-be4b-7477a5902b2a","2d305f3e-fb1f-4d00-ab69-96aa12d3e33c",52,"allow","","b8fb50fb-e1bb-4d12-854b-cb3496d39d1f","196.204.56.9","53.891451,-157.778728","false","false","false","2025-01-16 19:21:34 UTC"
"4ec03e9c-5053-4c5f-823c-2c5009c590b4","4750b7fd-8805-4d91-941e-95e47b14ab09",47,"allow","","3abcadc3-358e-4a2f-beb0-de21c514061e","23.92.38.4","23.0297655,-15.844114","false","false","false","2025-02-12 21:38:55 UTC"
"0a3cc0cd-527a-4cc5-a3cd-01a6708b6ff1","e66e3898-b562-49d8-ae10-0d1384e6a9b9",89,"allow","","e9cdd5ce-0b2f-45da-bc57-8625a64633b7","61.167.158.173","60.6055035,-129.556599","true","false","false","2025-01-25 22:52:31 UTC"
"c1df2386-3ad5-4bd4-b0ba-5b1f74891078","a7334026-45e1-4eab-b7df-ff2c34d67aa6",76,"allow","","9ab05f44-4cb2-46e6-b62f-151cde572b0c","168.50.69.221","52.434196,60.382980","false","true","false","2025-02-20 03:46:28 UTC"
"60a341a6-8e56-4cb8-8e8a-88ab6e6d3a37","29f17cfb-5059-4af7-8fc9-a06bc1fec37a",11,"allow","","bd860615-bbe9-42d7-9fc5-f2868beaf74f","123.173.228.114","57.742931,46.747344","false","false","false","2025-02-24 11:09:08 UTC"
"6637a34d-1daf-4f28-8ee0-93039162b310","01e7c7d7-9925-42cb-9d09-97f1db4e1fcc",21,"allow","","13a8360a-73f1-458d-9991-2c6f1fac17ef","19.9.149.1","-24.0135685,-75.393035","false","false","false","2025-01-26 22:46:53 UTC"
"abacf69a-7812-4559-95bc-aab9247c6b64","35ded868-290d-492a-9618-33e8e744080a",12,"allow","","aaa86d5a-ae3f-46bf-a629-eb03f59770f2","97.53.54.25","-3.043647,-27.953230","false","false","false","2025-01-05 18:14:10 UTC"
"7eb90ad2-e855-46e4-9e25-f7d695d4b293","df7074e3-0771-4567-9913-d4fce8730350",66,"allow","","17ebca0b-c73e-487f-b59f-c3fa0be812db","89.162.142.91","39.5864385,45.524994","false","false","false","2025-02-28 13:59:30 UTC"
"c2834971-7714-4982-9d25-3209809c42ee","b917847b-cb52-4bc3-abdb-f86103b7cd5c",14,"allow","","30552c4d-c0a3-4e7d-90b0-a8dc0d623f40","121.242.116.111","71.544346,12.037093","false","false","false","2025-02-20 07:56:47 UTC"
"e46940ad-5703-4dfb-8883-6b168c451e76","0650d64a-3044-49a5-8052-d9f3ccbea1b2",8,"allow","","091389ae-351c-4499-a8d1-d467d1d0b2e7","167.168.255.4","-32.957889,49.561503","false","false","false","2025-01-22 21:42:47 UTC"
"30dc83ed-b7f2-4c20-95ed-44d6b311f833","e9196385-e1f7-4d89-988f-e394df0a25cd",26,"allow","","1a5b90c9-a000-4bf7-9c89-c4177f84adba","11.204.109.188","77.572372,134.616755","false","false","false","2025-01-07 19:16:46 UTC"
"50dd146b-2d6d-4c1c-a9e3-5419c1874103","d0481a5e-412a-4286-ac5e-c25462bc6c4c",56,"allow","","688150f4-3256-4c22-b400-b24fde8045bb","118.152.156.59","-39.3491415,56.610512","false","false","false","2025-02-22 08:12:09 UTC"
"f4191b6f-b12b-42f6-b1ba-8a8ce1ae1420","d18d3262-64d3-4f28-bd7a-d20ef33efdd4",47,"allow","","083b5477-8458-4870-9aa2-34467dcd12b1","113.45.84.136","0.899902,121.223993","false","false","false","2025-02-17 11:18:33 UTC"
"29bd568e-c271-42c9-b9b9-d0a13da00500","e1ab1a98-aa28-42d6-b3ab-a9ca36b5d8df",11,"allow","","0673ca3b-eb02-463e-a122-bd26b7dc915b","19.197.119.107","-11.073784,-73.332057","false","false","false","2025-02-23 06:04:50 UTC"
"ea02060f-975f-4624-9f1c-b66a2804ad10","b61c2d73-f0bb-4184-ab0b-daef321c65c8",41,"allow","","704617a6-90f5-4048-97da-6c2ee7b261b4","82.193.8.184","-86.0090355,-63.564384","false","false","false","2025-02-17 18:49:10 UTC"
"dc10a69e-e3da-40dc-8c9c-17f974ddf683","d0b71958-34f9-41a7-8e02-bde45dd454ed",89,"allow","","2afacb99-69bc-4781-b31e-2cd581e74fa5","147.251.180.205","-31.800889,39.475628","true","false","false","2025-01-27 19:49:34 UTC"
"a3237bd6-8a3c-4f63-8001-d4d24f9fc030","add2e154-ca89-4556-8e51-5fa28368b1f0",75,"allow","","2fcd7333-fe21-423c-88ba-922271915146","144.124.206.64","-53.0005485,-87.362550","false","false","false","2025-02-20 23:18:52 UTC"
"1d767ec2-13b0-4f08-94b5-d2f1e49a8bec","03565b69-3865-486e-93b2-3c7ea9bd2c9c",62,"allow","","3fda3e34-a8c6-4a0c-b636-0f1889b2e331","140.8.7.61","-28.569736,-75.204266","false","false","false","2025-03-01 20:33:54 UTC"
"48f37970-b3da-498e-9b42-54fb85d518b4","c8f6a83a-c056-453e-bfff-433efd9ea957",87,"allow","","16681280-6559-4034-915a-8c340d9c7cf3","194.178.161.244","78.0485225,68.462341","true","false","false","2025-01-12 02:29:21 UTC"
"a6a7e7c9-b432-4871-baff-e4716df2c448","767509df-7c5a-40e6-b33c-11eeb76b6564",4,"allow","","5f53a324-142b-4600-b7f2-cd0a57a770ad","131.79.40.64","9.942824,-59.916393","false","false","false","2025-01-06 08:11:25 UTC"
"725e8420-a6ab-4d7d-9ddb-f6702e2a3ae9","2566fbc6-5eff-4a27-b9ba-d5feb5d49061",87,"allow","","6690ef87-0f7e-44a7-b42f-389f04e2ac5f","194.240.239.35","10.6445955,-7.764574","true","false","false","2025-02-24 15:48:10 UTC"
"ac699767-d230-4557-ae5d-7166d1309010","f21f12c6-b7f6-4194-b8c3-35018d34e180",26,"allow","","32d4c3f2-3a57-4ec6-abea-76bd5affa565","140.153.205.249","-60.956363,-122.145501","false","false","false","2025-01-31 06:47:24 UTC"
"4d26452f-b98e-4f39-9a9f-66ad2f18c4f2","f1d2689c-75c8-40f5-a9e5-34f073e1ed83",10,"allow","","e0416d66-5b01-4809-b601-b1bf73086be6","223.83.180.79","-43.420678,86.243956","false","false","false","2025-02-15 07:27:04 UTC"
"9324a325-9cf0-4e36-ae19-1bc936009efa","f487801e-ac75-4846-a400-3cae0fd1de13",96,"block","velocity","d9ebe7ca-0ad1-459e-9d85-b9b6dc4afe9b","39.216.46.85","-69.334589,-112.859595","true","false","false","2025-02-16 17:35:31 UTC"
"560b681f-28e6-49b8-af89-2cfd4ef55904","87f57ab5-7ae0-4ca9-91b1-363649acc33c",87,"block","blacklist","f7e6384b-aa60-4f6f-b684-c5398ae3fe09","15.30.184.224","19.086163,-33.847981","true","false","true","2025-02-10 15:31:21 UTC"
"e9361618-2bdc-4b34-9e35-c39564ad4687","b3e95fb2-e95d-4c82-a944-ca296e5b37db",77,"allow","","7f5336df-2284-4a59-b6f8-92a2b928132f","136.140.38.101","29.7647645,162.879129","false","false","false","2025-01-13 15:35:27 UTC"
"c24fd51f-aa6c-4fa3-a7bc-e7a3d5b5b111","c105e055-0874-43f4-af99-a2a1aaf80bea",62,"allow","","23db950b-f661-43ae-aabe-338d4eaad143","199.78.88.148","22.970602,-174.775144","false","false","false","2025-01-31 03:34:48 UTC"
"a63fcc0b-a104-4c22-929e-c6a10875788c","18539705-a18b-4957-bed5-2b328773448d",62,"allow","","08dcd9f5-6d95-4655-a244-beea8839d666","73.35.103.2","41.233353,-143.821645","false","false","false","2025-01-09 19:08:29 UTC"
"396ca15f-8786-4975-95ad-3386549558b2","dc962c75-75f3-4aa3-83f5-65c3b8c1064c",38,"allow","","7e4cfae3-a8a0-42bf-ae9d-e6dc9cca2c93","180.20.142.211","82.8243355,43.213854","false","false","false","2025-01-13 14:03:01 UTC"
"c6f1c4ad-97ca-44c5-9558-f21f55aad6d6","ce4f4dcb-8298-444b-83a3-dcbe01c5314e",74,"allow","","54bc011b-8797-4459-8996-eaa78b0084ac","85.40.243.43","33.808898,-90.820221","false","false","false","2025-02-02 07:12:16 UTC"
"7ce9217a-bcf1-46fc-8052-363375109e33","21002d32-dc1e-4cea-9e0b-08480a03b3f3",88,"allow","","3660efd2-dfbc-4f36-9012-d766120b346c","58.198.27.73","-37.192071,-33.407925","true","false","false","2025-02-18 05:23:12 UTC"
"35e45dad-4718-4c40-b320-e3ad58bfe61d","72dde2aa-e01f-427d-b299-9e538c703183",65,"allow","","6b529c51-abf0-43e0-9ede-26094ac28828","149.216.10.112","-50.9528925,-126.220769","false","false","false","2025-02-13 03:23:58 UTC"
"56531193-0e26-4775-bbd6-618572caece1","52bffbaa-f6e8-4a14-95b6-9636314dcd71",31,"allow","","adf1a7a0-cb77-43ef-a1a4-4b34897fab19","99.25.70.52","3.3606745,-103.875480","false","false","false","2025-02-09 05:17:55 UTC"
"34bcdc6d-e979-4d8e-bfb6-1581d4f1812c","7b141f6a-6830-4334-bf1b-80a84c912f4b",96,"block","velocity","ffa88538-616a-4010-9bbe-7f899622a288","155.31.51.166","-52.7720615,-21.829739","true","false","false","2025-01-06 09:06:14 UTC"
"314f5164-76f2-4ed1-b781-07cf335fd098","1ef8e8fa-30bc-4f00-a36d-59ef0b489889",49,"allow","","e312b6b5-7117-477d-989f-809d2b2b17b9","38.184.160.167","75.572272,-142.510657","false","true","false","2025-01-06 05:53:33 UTC"
"98797acb-b637-41be-b1aa-12ff8902f8f2","f146a282-d464-4ab2-acca-fb7710ce2818",46,"allow","","98978daa-2f89-4fe1-aaff-375fae0729fd","196.73.4.210","43.103225,-143.369086","false","false","false","2025-03-01 22:32:52 UTC"
"fc476f8b-757f-4bcf-8480-aab3e8003301","b6695a29-d1dd-4b66-a425-993ceea1ef5e",39,"allow","","f0a5dca4-bc9d-4d4a-af08-cf7b9eba0f75","49.251.57.142","58.818289,-145.138494","false","false","false","2025-02-02 01:56:46 UTC"
"ec3c0582-63d3-4c7e-9c2b-0caaa26c6e2e","79dcf857-93e8-44c8-88b1-e034f5103e0c",28,"allow","","2e95cc2b-a534-4d57-99c3-3afdf0ce483a","8.147.117.11","-0.7764555,-24.628207","false","false","false","2025-02-15 16:20:40 UTC"
"3339bcd1-0f55-4252-99ab-ef3f4e59ee46","f1a5b9b5-f7ea-4533-9723-26162cc8a737",91,"block","velocity","85363e04-baaf-4ba6-8529-9a9fc244a42c","205.28.187.1","81.285081,58.784551","true","false","false","2025-01-21 09:24:41 UTC"
"737f8fed-b696-4f2a-a435-b62b9c2d49be","0b54c47e-ed7d-40b0-9cbc-2168ee1d5fc1",36,"allow","","37767310-c7a3-4ec1-98e6-867ad2bdd588","219.224.138.105","-50.172596,96.326426","false","false","false","2025-01-15 03:16:32 UTC"
"0dd8639c-a8fb-4249-b21b-ffd66923e256","7fe7e660-a9c0-4c1c-8d79-2ddb54be724a",49,"allow","","6af2a882-6193-4638-9b3e-504875b5d53a","215.56.186.46","-71.9563135,-49.626148","false","false","false","2025-01-07 03:20:14 UTC"
"8bf44896-a79a-4479-917b-a202fea72f57","78994df9-db55-4278-a78d-ccf01bd74863",44,"allow","","b43759b1-0370-42f2-8460-85178abf8057","139.52.187.27","-72.551259,176.220161","false","false","false","2025-02-24 22:35:33 UTC"
"8f67d654-e1e7-442e-b919-9a793be8980a","111f9b6e-0518-46fe-963b-ee74a7c9a7de",56,"allow","","b9964384-cea3-4a09-9a08-898f0d71e0e1","67.161.167.85","67.231939,-40.267715","false","false","false","2025-01-30 15:12:24 UTC"
"fdfeb489-8e72-4dee-b9e6-ec41993bf245","1cd279ed-67ec-4ba1-bc37-ac5e60307a00",88,"allow","","3e5310d5-5427-4283-b332-56e88e513c3d","142.218.225.49","-47.886291,-59.460725","true","false","false","2025-01-27 05:03:06 UTC"
"dc8b977f-7095-48c9-ba2b-e80382da3eb0","1bdbe59e-4efe-40a4-b90c-8d4d2f8c8e89",26,"allow","","5496a98d-b35c-4c9d-aada-27fbe92bc737","223.231.61.139","32.302174,126.475528","false","false","false","2025-02-09 10:04:23 UTC"
"4f06a611-8f8a-4ad1-b0aa-b1460e2c4359","a336a98f-3ce0-4a90-b7ee-1d274a371890",32,"allow","","d35adde4-9aa4-4116-8759-021a26602b34","8.53.177.202","41.755216,-99.019545","false","false","false","2025-02-13 08:56:55 UTC"
"e8243bcb-b990-4962-869c-2bdaae3b382e","6aa35c5c-f755-4464-9d91-d03ce705b713",98,"block","velocity","47761b8f-e09d-4d89-ab1e-3ac5a3f37994","101.139.11.211","-21.524644,70.097595","true","false","false","2025-01-15 21:52:11 UTC"
"ae108eaa-83e7-4e67-bedc-b1b042c681c1","fac835e2-2df1-445c-8942-f0df49d64f5f",95,"block","velocity","745a4bd6-1f57-4d9f-834c-dafb75d95681","72.49.137.175","-68.934289,123.705679","true","false","false","2025-01-21 23:51:27 UTC"
"417f9340-e0a4-4e54-8ddb-9c16d74134ff","777770e6-b6c0-4ad9-bd72-94b3270459d5",36,"allow","","b6fe33bc-b17b-46cb-9430-c7def970dfbf","44.72.55.54","87.167463,-167.309177","false","false","false","2025-02-02 05:36:01 UTC"
"305e96b8-3ba1-4237-a4bb-9023b51e3d7f","decc8481-4f39-470f-8945-d1fc4423c512",81,"allow","","2b6b0a22-f1b2-4541-b387-751f7f392717","161.44.166.7","-39.3087885,-80.113061","true","false","false","2025-01-05 11:40:15 UTC"
"718e30f4-0543-4c86-8d52-281c452cc1f5","9671c513-42aa-48e0-8997-f158669b6e00",87,"allow","","9e056700-745f-4b21-b003-2816780add8e","106.248.17.236","23.031550,38.088670","true","false","false","2025-02-03 20:26:59 UTC"
"cc178f6f-a35b-490e-b884-3e8f2ff57912","0d5a4c38-6d3e-499f-9307-e53af3a3673b",53,"allow","","3035aaca-776f-48db-8240-fdb71da437ee","221.209.31.19","-35.851085,-119.144810","false","false","false","2025-01-30 03:49:06 UTC"
"ad20992a-e592-46c1-b78a-6050400cef25","67fe46fa-19f4-468b-b422-921a923762b9",50,"allow","","6ae8d566-e3de-4b83-832c-9bebb9b5ada8","162.178.73.22","35.0027995,-25.243210","false","false","false","2025-01-31 11:07:02 UTC"
"9f1a90c3-6dc6-4fc7-a9e0-5e65061412f9","26e9dd12-e8a1-4dbd-a5db-e89ad44155ab",76,"allow","","898c2504-fa27-45fe-b5bd-1682a172121d","47.166.152.212","-82.1576945,-2.175734","false","false","false","2025-01-23 06:26:31 UTC"
"5fc920ef-053f-452e-9139-d2582163f5a0","cb4e5f15-c145-4129-b160-646002b4403d",9,"allow","","95c9737f-a1c4-4065-8edb-6f05088b309b","137.98.57.63","-68.9528665,63.070864","false","false","false","2025-02-02 12:28:38 UTC"
"fb16d506-c176-4237-9782-1cb983d85bcd","51856f4b-212f-4436-ba29-2e41828877d5",70,"allow","","b2b2107a-db7f-467d-a848-ebd5ee05c230","28.247.79.18","37.4405335,150.833190","false","false","false","2025-01-30 18:41:54 UTC"
"cd44eab9-b4d8-4dc1-9834-c65f46ec7720","32cd7ed8-9e22-442f-9394-157c0bede7a1",42,"allow","","dcea2d9b-7c6c-4d4e-8b24-0081a4220128","141.76.217.73","89.0098985,70.821128","false","false","false","2025-01-30 01:20:36 UTC"
"b9c638e8-b025-42be-a4d3-1a7694578470","dd9a8009-8053-411e-97dd-16c478b7b057",73,"allow","","e32cbbdc-7cc4-4a94-9182-7e5e072532ae","7.255.20.32","-76.3028615,43.592047","false","false","false","2025-02-21 09:20:24 UTC"
"a61fcb4f-cdde-48a9-a917-8aa03c9429ad","4d5705de-0dd5-4ee3-94cb-73e1b9421433",76,"allow","","da3b7445-f464-4662-8448-ca181762119a","64.11.111.162","-53.108180,-38.452080","false","false","false","2025-01-27 06:38:26 UTC"
"ff53be93-3320-4865-88c1-4b2910ce8b3a","41f9c441-6e96-4811-a5b0-4f7751a29265",99,"block","velocity","08bbd237-8793-4f0e-b458-67319f32c1b5","48.24.31.122","-60.6861005,-163.627125","true","false","false","2025-01-17 10:20:30 UTC"
"1f6cb0b4-108d-419c-9e24-426e4c446b1b","b40fa0f9-f99a-4e9f-9072-b9873c44b345",54,"allow","","1b25d30a-33ff-44cf-aeee-b13e70aba300","123.4.172.175","-77.625462,-75.904586","false","false","false","2025-02-28 00:26:32 UTC"
"2d2a1171-5ef8-448f-b544-61e84961900c","fce1376e-99ae-4fd8-bdb7-183795e62fae",30,"allow","","d47b38a9-53bb-4af6-a78c-1b5689189094","99.201.102.29","-28.725370,137.146826","false","false","false","2025-01-09 02:06:06 UTC"
"90ff4da1-78e5-4a79-9f15-07967924482a","1bd47af9-cdae-4436-9788-51b4171e4782",43,"allow","","02b48c6c-c376-4957-b8e5-cd1d0d257fd4","188.73.200.142","-37.350226,-107.206421","false","false","false","2025-01-10 04:37:35 UTC"
"9ca0478d-dfa4-4971-a997-dca25c20cac4","297629ab-3e11-43a6-b8a8-4726d8f5888a",21,"allow","","6e3a9409-f0db-49dd-be49-5c62d8eb8df5","169.104.233.175","65.2570695,-153.760160","false","false","false","2025-02-28 04:37:34 UTC"
"e51f69c8-0ae9-4d58-9268-de4d57fe07b6","4be1f33c-34e5-4b5d-9a9e-83701a8f606e",74,"allow","","b86034c3-da3b-46f6-b658-f7ffc324f48c","79.82.7.144","41.7559405,122.439720","false","false","false","2025-01-20 22:04:32 UTC"
"4536b999-55a1-4c77-ac71-40036a9bc6bb","1f35c398-76f3-46b8-afab-74af302198e0",27,"allow","","fdb7d321-4ad0-43bc-8124-48bce7b89084","24.155.119.94","-59.083144,23.400452","false","false","false","2025-02-01 23:38:41 UTC"
"08f3bcfd-3bc8-4e74-b2e8-ecfa250504b3","4683fe73-0903-4480-a900-f4f1596d9235",3,"allow","","958be2a2-ccca-4660-bf38-dc8e923af6c8","188.106.66.195","69.077394,-173.180852","false","true","false","2025-02-06 11:39:37 UTC"
"85de4d86-9aa4-4653-af83-59376317f035","c3890c82-6a9c-46ab-bf47-d4694a0bf0ff",4,"allow","","b8b2917a-07e3-4bf9-8bad-ae60c50a5565","154.108.107.142","-64.4521995,-44.885676","false","false","false","2025-02-08 10:50:50 UTC"
"c15857b7-35fc-47d2-a456-a5b055fa0340","1adf1f90-c82f-4a32-93db-68e233559293",44,"allow","","91f9fb93-d528-48ef-b6ea-7d273038ec82","122.138.147.194","-19.7792935,-58.242707","false","false","false","2025-02-17 12:39:21 UTC"
"6734ee74-8489-4994-9a96-b2044f49e8e9","ed761c96-c092-4eb7-811f-08d97846433d",70,"allow","","d4833d99-a755-4fb7-8ebb-698b2eacaa57","151.112.161.77","-48.4483845,-131.511946","false","false","false","2025-01-04 13:54:27 UTC"
"7e7815af-9677-4f5d-a269-d06cb37d8d19","4ef03c97-ace6-4cdc-b25b-4164e236ba7f",56,"allow","","e9764f62-1c42-4a5a-8b61-ba91c2a60e52","159.206.229.140","-23.898350,-147.489538","false","false","false","2025-02-13 18:11:56 UTC"
"d800845a-7880-4280-8825-528f95bf0273","2cd23335-a65b-4924-b26e-08c93f21e69d",39,"allow","","8928b69c-20cf-4247-bb41-4bbd9747de85","46.162.170.88","-1.967062,111.811854","false","false","false","2025-02-26 20:32:19 UTC"
"b54a1e8f-a3fb-498e-a92e-661f85eb0be4","5091db88-b52d-47ee-9a14-090decf142ac",13,"allow","","d921600e-2012-4e0f-9548-1a4f1d5bf0f3","81.102.180.121","88.2231765,94.966207","false","false","false","2025-01-14 17:53:39 UTC"
"eebc452c-e47d-42aa-bbd6-ee8e54688c00","2cd9291f-0c4a-4f73-9145-5a6b7fa3089b",27,"allow","","b75fd4dd-31fa-44f0-8b44-ae0281c17e75","167.205.172.88","-24.9145785,161.980075","false","false","false","2025-02-15 20:48:36 UTC"
"5ced02bf-9567-4c43-85f7-4c9507c70dac","7027eac7-8859-4270-9599-d55e5c9b51f8",1,"allow","","f0ca7067-5a20-42d3-ac3c-cfdd6c24c3bd","198.163.105.40","-4.8248795,10.657587","false","false","false","2025-01-06 21:53:48 UTC"
"38045c40-7179-4715-9d1a-75ba39ee670a","18222bbe-39fb-439a-a4b5-94b3fab33d2c",87,"allow","","4f6d5a9f-7522-4710-9fe8-1046c88713dc","41.236.174.220","79.190233,-42.725180","true","false","false","2025-01-04 04:11:53 UTC"
"d0e7828b-d89f-475b-8b1d-b228d52135e5","f0938c2c-7383-4f9b-bf79-e17b4529f433",96,"block","velocity","2e86206a-fb68-4ecb-bb9c-c7da06d79bfb","29.38.88.22","49.246926,-56.402777","true","false","false","2025-01-20 20:47:29 UTC"
"9fada1e1-981b-4447-9818-1cfc73592795","e20130f4-e472-4e9a-ba12-b37e4a49ee8e",58,"allow","","3a39ebea-5e8c-4c32-81e1-04870e7ee398","84.220.100.2","15.231188,-157.736452","false","false","false","2025-02-04 05:00:26 UTC"
"58114437-7905-4537-9105-9037fd56e9d9","5d05466b-3729-41ad-86ca-518279b03f52",91,"block","velocity","579dfba3-74b3-4129-9906-3e8cfd4016cd","52.52.51.8","62.5845715,130.896179","true","false","false","2025-02-20 12:26:38 UTC"
"f9cac3ee-c1d6-4ca9-8397-0f6602a3cbfd","0aa438e9-e57c-418d-ab48-ae27ec9a111e",87,"allow","","d4ca9aff-90e5-4902-ace5-7c8ef2b5f2df","132.26.191.238","-79.515980,177.001306","true","false","false","2025-01-28 16:47:24 UTC"
"f3f1d64e-421e-49ef-b072-0e8d6f2530d8","c086b401-c92c-4be1-9f78-3bb69c7f5e69",30,"allow","","e53d7b9b-fd5b-4fb9-9108-7876e64252d7","96.138.182.210","88.195290,-135.679795","false","false","false","2025-01-14 16:10:22 UTC"
"ddddd5a3-440e-41db-93db-3aa311a9982e","938e497f-4f27-4c5f-aeb3-3202c5a93bd8",79,"allow","","0a43770a-5d5c-410a-852e-21818bdd8ca5","211.208.19.6","-37.840640,85.318585","false","false","false","2025-02-01 02:59:59 UTC"
"c63b21f1-0919-4f5f-94db-194ae0f5c4a6","cf190c29-d547-43ce-b70d-b1cfc43029c4",29,"allow","","0a29b369-7208-4599-b8a3-a2e77016b9b7","96.66.12.127","51.1195925,-129.567420","false","false","false","2025-02-18 01:16:47 UTC"
"52559b3d-914c-48f5-a3b8-06c8bf199700","8466834f-e4bd-4bd6-9713-7b17a60ec83d",19,"allow","","2e1c53d8-e811-41fb-ab66-40afec522928","111.252.204.229","-54.0268825,-140.747177","false","false","false","2025-01-24 19:24:21 UTC"
"aac4639d-0f3d-4abc-930e-ca0c38d8ec84","9b687d3f-b7cc-4ab6-96a5-de24cd6dd3df",35,"allow","","b9dc8eb7-57d1-4cde-a316-b76e95ac297f","207.197.83.144","15.0671585,-124.901559","false","false","false","2025-02-21 04:53:08 UTC"
"21644213-fd4d-415f-873c-f6d202a903ce","3dda27dc-e2fb-4bf2-a806-da102a4e1d99",97,"block","velocity","472fdfdd-4fbe-4403-9dc4-f32c1e741e8f","218.3.226.115","-27.7808815,121.197870","true","false","false","2025-01-23 14:28:20 UTC"
